finalWorth,personName,age,country,industries,selfMade,status,gender,gdp_country,total_tax_rate_country,population_country
1900,Zhang Hongwei,68,China,Diversified,TRUE,D,M,"$19,910,000,000,000 ",59.2,1397715000
1900,Anita Zucker,71,United States,Manufacturing,FALSE,U,F,"$21,427,700,000,000 ",36.6,328239523
1800,Cameron Adams,43,Australia,Technology,TRUE,D,M,"$1,392,680,589,329 ",47.4,25766605
1800,Will Adderley,51,United Kingdom,Fashion & Retail,FALSE,Split Family Fortune,M,"$2,827,113,184,696 ",30.6,66834405
1800,Faisal Bin Qassim Al Thani,75,Qatar,Diversified,TRUE,D,M,"$183,466,208,791 ",11.3,2832067
1800,Leslie Alexander,79,United States,Sports,TRUE,E,M,"$21,427,700,000,000 ",36.6,328239523
1800,Masaaki Arai,57,Japan,Real Estate,TRUE,D,M,"$5,081,769,542,380 ",46.7,126226568
1800,Sabrina Benetton,49,Italy,Fashion & Retail,FALSE,U,F,"$2,001,244,392,042 ",59.1,60297396
1800,Sanjeev Bikhchandani,59,India,Technology,TRUE,D,M,"$2,611,000,000,000 ",49.7,1366417754
1800,O. Francis Biondi,58,United States,Finance & Investments,TRUE,E,M,"$21,427,700,000,000 ",36.6,328239523
1800,Alejandro Bulgheroni,78,Uruguay,Energy,FALSE,D,M,"$56,045,912,952 ",41.8,3461734
1800,R.G. Chandramogan,74,India,Food & Beverage,TRUE,D,M,"$2,611,000,000,000 ",49.7,1366417754
1800,Binod Chaudhary,67,Nepal,Diversified,FALSE,U,M,"$30,641,380,604 ",41.8,28608710
1800,Parker Conrad,42,United States,Technology,TRUE,N,M,"$21,427,700,000,000 ",36.6,328239523
1800,Tim Cook,62,United States,Technology,TRUE,D,M,"$21,427,700,000,000 ",36.6,328239523
1800,Mark Coombs,62,United Kingdom,Finance & Investments,TRUE,E,M,"$2,827,113,184,696 ",30.6,66834405
1800,John de Mol,68,Netherlands,Media & Entertainment,TRUE,E,M,"$909,070,395,161 ",41.2,17332850
1800,D. Leopoldo Del Pino,60,Spain,Construction & Engineering,FALSE,D,M,"$1,394,116,310,769 ",47,47076781
1800,Diao Zhizhong,59,China,Technology,TRUE,U,M,"$19,910,000,000,000 ",59.2,1397715000
1800,Robert Duggan,78,United States,Healthcare,TRUE,D,M,"$21,427,700,000,000 ",36.6,328239523
1800,James France,78,United States,Sports,FALSE,E,M,"$21,427,700,000,000 ",36.6,328239523
1800,Phillip Frost,86,United States,Healthcare,TRUE,D,M,"$21,427,700,000,000 ",36.6,328239523
1800,Jayme Garfinkel & family,77,Brazil,Finance & Investments,FALSE,U,M,"$1,839,758,040,766 ",65.1,212559417
1800,Christopher Goldsbury,80,United States,Food & Beverage,FALSE,E,M,"$21,427,700,000,000 ",36.6,328239523
1800,Yusuf Hamied,86,India,Healthcare,FALSE,D,M,"$2,611,000,000,000 ",49.7,1366417754
1800,Brian Higgins,58,United States,Finance & Investments,TRUE,E,M,"$21,427,700,000,000 ",36.6,328239523
1800,Wei Huang,63,China,Real Estate,TRUE,U,M,"$19,910,000,000,000 ",59.2,1397715000
1800,Yintai Jiang & family,72,China,Automotive,TRUE,U,M,"$19,910,000,000,000 ",59.2,1397715000
1800,Lei Jin,57,China,Healthcare,TRUE,U,M,"$19,910,000,000,000 ",59.2,1397715000
1800,Jin Lei & family,68,China,Healthcare,TRUE,U,M,"$19,910,000,000,000 ",59.2,1397715000
1800,Valentin Kipyatkov,46,Cyprus,Technology,TRUE,D,M,"$24,564,647,935 ",22.4,1198575
1800,Koo Kwang-mo,45,South Korea,Diversified,FALSE,U,M,"$2,029,000,000,000 ",33.2,51709098
1800,George Kurtz,52,United States,Technology,TRUE,D,M,"$21,427,700,000,000 ",36.6,328239523
1800,Joe Lacob,67,United States,Sports,TRUE,U,M,"$21,427,700,000,000 ",36.6,328239523
1800,Joe Lau,33,United States,Technology,TRUE,D,M,"$21,427,700,000,000 ",36.6,328239523
1800,Louise Lindh,43,Sweden,Diversified,FALSE,U,F,"$530,832,908,738 ",49.1,10285453
1800,Luo Yangyong & family,47,China,Metals & Mining,TRUE,D,M,"$19,910,000,000,000 ",59.2,1397715000
1800,Joao Roberto Marinho,69,Brazil,Media & Entertainment,FALSE,D,M,"$1,839,758,040,766 ",65.1,212559417
1800,Jose Roberto Marinho,67,Brazil,Media & Entertainment,FALSE,D,M,"$1,839,758,040,766 ",65.1,212559417
1800,Roberto Irineu Marinho,75,Brazil,Media & Entertainment,FALSE,D,M,"$1,839,758,040,766 ",65.1,212559417
1800,Gary Michelson,74,United States,Healthcare,TRUE,E,M,"$21,427,700,000,000 ",36.6,328239523
1800,Robert G. Miller,77,Canada,Technology,TRUE,E,M,"$1,736,425,629,520 ",24.5,36991981
1800,David Mindus,51,Sweden,Real Estate,TRUE,D,M,"$530,832,908,738 ",49.1,10285453
1800,Adriaan Mol,39,Netherlands,Technology,TRUE,N,M,"$909,070,395,161 ",41.2,17332850
1800,Mofatraj Munot,78,India,Real Estate,TRUE,U,M,"$2,611,000,000,000 ",49.7,1366417754
1800,Satyanarayan Nuwal,70,India,Manufacturing,TRUE,U,M,"$2,611,000,000,000 ",49.7,1366417754
1800,Nihat Ozdemir,72,Turkey,Diversified,TRUE,D,M,"$754,411,708,203 ",42.3,83429615
1800,Benjamin Zhengmin Pan & family,53,China,Technology,TRUE,D,M,"$19,910,000,000,000 ",59.2,1397715000
1800,Pierre Karl Péladeau,61,Canada,Media & Entertainment,FALSE,E,M,"$1,736,425,629,520 ",24.5,36991981
1800,Ronald Perelman,80,United States,Finance & Investments,TRUE,D,M,"$21,427,700,000,000 ",36.6,328239523
1800,Olivier Pomel,46,United States,Technology,TRUE,D,M,"$21,427,700,000,000 ",36.6,328239523
1800,Krit Ratanarak,76,Thailand,Media & Entertainment,FALSE,E,M,"$543,649,976,166 ",29.5,69625582
1800,Vinod Saraf,70,India,Manufacturing,TRUE,D,M,"$2,611,000,000,000 ",49.7,1366417754
1800,Anatoly Sedykh,58,Russia,Metals & Mining,TRUE,R,M,"$1,699,876,578,871 ",46.2,144373535
1800,Genhuo Shao,57,China,Food & Beverage,TRUE,D,M,"$19,910,000,000,000 ",59.2,1397715000
1800,Shen Xiqiang & family,75,China,Energy,TRUE,D,M,"$19,910,000,000,000 ",59.2,1397715000
1800,S.D. Shibulal,68,India,Technology,TRUE,D,M,"$2,611,000,000,000 ",49.7,1366417754
1800,Suh Kyung-bae,60,South Korea,Fashion & Retail,FALSE,D,M,"$2,029,000,000,000 ",33.2,51709098
1800,Bambang Sutantio,64,Indonesia,Food & Beverage,TRUE,U,M,"$1,119,190,780,753 ",30.1,270203917
1800,Sze Man Bok,73,China,Manufacturing,TRUE,D,M,"$19,910,000,000,000 ",59.2,1397715000
1800,Tran Dinh Long,62,Vietnam,Manufacturing,TRUE,D,M,"$261,921,244,843 ",37.6,96462106
1800,Alan Trefler,67,United States,Technology,TRUE,D,M,"$21,427,700,000,000 ",36.6,328239523
1800,Riaz Valani,46,United States,Finance & Investments,TRUE,D,M,"$21,427,700,000,000 ",36.6,328239523
1800,Pieter van der Does,53,Netherlands,Technology,TRUE,D,M,"$909,070,395,161 ",41.2,17332850
1800,Martin Viessmann,69,Germany,Manufacturing,FALSE,D,M,"$3,845,630,030,824 ",48.8,83132799
1800,Nikil Viswanathan,35,United States,Technology,TRUE,D,M,"$21,427,700,000,000 ",36.6,328239523
1800,Todd Wagner,62,United States,Media & Entertainment,TRUE,D,M,"$21,427,700,000,000 ",36.6,328239523
1800,Evan Williams,51,United States,Technology,TRUE,D,M,"$21,427,700,000,000 ",36.6,328239523
1800,Kie Chie Wong,75,Australia,Metals & Mining,FALSE,U,M,"$1,392,680,589,329 ",47.4,25766605
1800,Wu Yingming,56,China,Energy,TRUE,D,M,"$19,910,000,000,000 ",59.2,1397715000
1800,Amy Wyss,52,United States,Healthcare,FALSE,D,F,"$21,427,700,000,000 ",36.6,328239523
1800,Yan Zhi,50,China,Real Estate,TRUE,D,M,"$19,910,000,000,000 ",59.2,1397715000
1800,Yoshiaki Yoshida,82,Japan,Fashion & Retail,TRUE,U,M,"$5,081,769,542,380 ",46.7,126226568
1800,Alan Zekelman,60,United States,Manufacturing,FALSE,U,M,"$21,427,700,000,000 ",36.6,328239523
1800,Zhang Li,70,China,Real Estate,TRUE,D,M,"$19,910,000,000,000 ",59.2,1397715000
1700,Amy Adams Strunk,67,United States,Sports,FALSE,N,F,"$21,427,700,000,000 ",36.6,328239523
1700,Marc Andreessen,51,United States,Finance & Investments,TRUE,E,M,"$21,427,700,000,000 ",36.6,328239523
1700,Giovanni Arvedi,85,Italy,Metals & Mining,TRUE,N,M,"$2,001,244,392,042 ",59.1,60297396
1700,Lesley Bamberger,57,Netherlands,Real Estate,FALSE,U,M,"$909,070,395,161 ",41.2,17332850
1700,Bang Si-hyuk,50,South Korea,Media & Entertainment,TRUE,D,M,"$2,029,000,000,000 ",33.2,51709098
1700,David Booth,77,United States,Finance & Investments,TRUE,E,M,"$21,427,700,000,000 ",36.6,328239523
1700,Jim Breyer,61,United States,Technology,TRUE,D,M,"$21,427,700,000,000 ",36.6,328239523
1700,Kommer Damen,79,Netherlands,Manufacturing,FALSE,D,M,"$909,070,395,161 ",41.2,17332850
1700,Carl DeSantis,83,United States,Food & Beverage,TRUE,U,M,"$21,427,700,000,000 ",36.6,328239523
1700,Marek Dospiva,53,Czech Republic,Finance & Investments,TRUE,U,M,"$246,489,245,495 ",46.1,10669709
1700,Keith Dunleavy & family,53,United States,Healthcare,TRUE,E,M,"$21,427,700,000,000 ",36.6,328239523
1700,John Elkann,47,Italy,Finance & Investments,FALSE,D,M,"$2,001,244,392,042 ",59.1,60297396
1700,Francois Feuillet & family,74,France,Automotive,FALSE,D,M,"$2,715,518,274,227 ",60.7,67059887
1700,Yasuhiro Fukushima,75,Japan,Media & Entertainment,TRUE,D,M,"$5,081,769,542,380 ",46.7,126226568
1700,Mario Gabelli,81,United States,Finance & Investments,TRUE,D,M,"$21,427,700,000,000 ",36.6,328239523
1700,Rolf Gerling,68,Switzerland,Finance & Investments,FALSE,E,M,"$703,082,435,360 ",28.8,8574832
1700,John Goff,67,United States,Real Estate,TRUE,U,M,"$21,427,700,000,000 ",36.6,328239523
1700,Alexandre Grendene Bartelle,73,Brazil,Fashion & Retail,TRUE,D,M,"$1,839,758,040,766 ",65.1,212559417
1700,Gerry Harvey,83,Australia,Fashion & Retail,TRUE,D,M,"$1,392,680,589,329 ",47.4,25766605
1700,He Zhaoxi,49,China,Technology,TRUE,E,M,"$19,910,000,000,000 ",59.2,1397715000
1700,William Heinecke,73,Thailand,Real Estate,TRUE,E,M,"$543,649,976,166 ",29.5,69625582
1700,Jay Hennick,66,Canada,Finance & Investments,TRUE,D,M,"$1,736,425,629,520 ",24.5,36991981
1700,Ilkka Herlin,64,Finland,Manufacturing,FALSE,U,M,"$268,761,201,365 ",36.6,5520314
1700,Asok Kumar Hiranandani,68,Singapore,Real Estate,FALSE,U,M,"$372,062,527,489 ",21,5703569
1700,Hal Jackman,90,Canada,Finance & Investments,TRUE,D,M,"$1,736,425,629,520 ",24.5,36991981
1700,Pavan Jain,71,India,Manufacturing,FALSE,N,M,"$2,611,000,000,000 ",49.7,1366417754
1700,Keeree Kanjanapas,72,Thailand,Real Estate,TRUE,D,M,"$543,649,976,166 ",29.5,69625582
1700,Osman Kibar,52,United States,Healthcare,TRUE,D,M,"$21,427,700,000,000 ",36.6,328239523
1700,Kim Chang-soo,62,South Korea,Fashion & Retail,TRUE,D,M,"$2,029,000,000,000 ",33.2,51709098
1700,Mustafa Kucuk,59,Turkey,Fashion & Retail,TRUE,U,M,"$754,411,708,203 ",42.3,83429615
1700,Lai Jianfa,53,China,Logistics,TRUE,U,M,"$19,910,000,000,000 ",59.2,1397715000
1700,Lau Cho Kun,87,Malaysia,Diversified,FALSE,D,M,"$364,701,517,788 ",38.7,32447385
1700,Alexis Lê-Quôc,48,United States,Technology,TRUE,D,M,"$21,427,700,000,000 ",36.6,328239523
1700,Lei Jufang,70,China,Healthcare,TRUE,D,F,"$19,910,000,000,000 ",59.2,1397715000
1700,James Leininger,78,United States,Healthcare,TRUE,E,M,"$21,427,700,000,000 ",36.6,328239523
1700,Xuhui Li,54,China,Food & Beverage,TRUE,D,F,"$19,910,000,000,000 ",59.2,1397715000
1700,Jimmy John Liautaud,59,United States,Food & Beverage,TRUE,E,M,"$21,427,700,000,000 ",36.6,328239523
1700,Lin Lairong & family,54,China,Metals & Mining,TRUE,D,M,"$19,910,000,000,000 ",59.2,1397715000
1700,Palmer Luckey,30,United States,Technology,TRUE,N,M,"$21,427,700,000,000 ",36.6,328239523
1700,Duncan MacMillan,85,United States,Finance & Investments,TRUE,U,M,"$21,427,700,000,000 ",36.6,328239523
1700,Yusaku Maezawa,47,Japan,Technology,TRUE,D,M,"$5,081,769,542,380 ",46.7,126226568
1700,Ilson Mateus & family,60,Brazil,Fashion & Retail,TRUE,U,M,"$1,839,758,040,766 ",65.1,212559417
1700,Meng Qingshan & family,74,China,Manufacturing,TRUE,U,M,"$19,910,000,000,000 ",59.2,1397715000
1700,Alberto Palatchi,73,Spain,Fashion & Retail,TRUE,E,M,"$1,394,116,310,769 ",47,47076781
1700,Mrudula Parekh,75,India,Manufacturing,FALSE,D,F,"$2,611,000,000,000 ",49.7,1366417754
1700,Dragos Paval,56,Romania,Fashion & Retail,TRUE,U,M,"$250,077,444,017 ",20,19356544
1700,Jorge Perez,73,United States,Real Estate,TRUE,E,M,"$21,427,700,000,000 ",36.6,328239523
1700,Dmitry Pumpyansky,59,Russia,Metals & Mining,TRUE,R,M,"$1,699,876,578,871 ",46.2,144373535
1700,Jinsheng Ren & family,60,China,Healthcare,TRUE,U,M,"$19,910,000,000,000 ",59.2,1397715000
1700,Brian Roberts,63,United States,Media & Entertainment,FALSE,U,M,"$21,427,700,000,000 ",36.6,328239523
1700,"Joe Rogers, Jr.",76,United States,Food & Beverage,FALSE,D,M,"$21,427,700,000,000 ",36.6,328239523
1700,Ruan Shuilong & family,87,China,Manufacturing,TRUE,D,M,"$19,910,000,000,000 ",59.2,1397715000
1700,Paul Saville,67,United States,Real Estate,TRUE,U,M,"$21,427,700,000,000 ",36.6,328239523
1700,Ivan Savvidis & family,64,Russia,Diversified,TRUE,U,M,"$1,699,876,578,871 ",46.2,144373535
1700,Keiichi Shibahara,58,Japan,Healthcare,TRUE,U,M,"$5,081,769,542,380 ",46.7,126226568
1700,Rajju Shroff,89,India,Manufacturing,TRUE,D,M,"$2,611,000,000,000 ",49.7,1366417754
1700,Sun Huaiqing & family,53,China,Fashion & Retail,TRUE,U,M,"$19,910,000,000,000 ",59.2,1397715000
1700,Alain Taravella,75,France,Real Estate,TRUE,D,M,"$2,715,518,274,227 ",60.7,67059887
1700,Jonathan Tisch,69,United States,Diversified,FALSE,U,M,"$21,427,700,000,000 ",36.6,328239523
1700,Kenneth Tuchman,63,United States,Service,TRUE,D,M,"$21,427,700,000,000 ",36.6,328239523
1700,Wang Minwen,59,China,Technology,TRUE,D,M,"$19,910,000,000,000 ",59.2,1397715000
1700,Tom Werner,72,United States,Sports,TRUE,U,M,"$21,427,700,000,000 ",36.6,328239523
1700,Stephen Winn,76,United States,Real Estate,TRUE,E,M,"$21,427,700,000,000 ",36.6,328239523
1700,Ian Wood & family,80,United Kingdom,Energy,FALSE,E,M,"$2,827,113,184,696 ",30.6,66834405
1700,Wu Lanlan & family,49,China,Manufacturing,TRUE,D,F,"$19,910,000,000,000 ",59.2,1397715000
1700,Xu Bingzhong,49,China,Food & Beverage,TRUE,U,M,"$19,910,000,000,000 ",59.2,1397715000
1700,Yang Xuegang,58,China,Manufacturing,TRUE,D,M,"$19,910,000,000,000 ",59.2,1397715000
1700,Vladimir Yevtushenkov,74,Russia,Telecom,TRUE,E,M,"$1,699,876,578,871 ",46.2,144373535
1700,David Zalik,49,United States,Technology,TRUE,D,M,"$21,427,700,000,000 ",36.6,328239523
1700,Zhang Xiaojuan,53,China,Logistics,TRUE,D,F,"$19,910,000,000,000 ",59.2,1397715000
1700,Zheng Xiaodong,59,China,Manufacturing,TRUE,D,M,"$19,910,000,000,000 ",59.2,1397715000
1700,Zhong Ruonong & family,60,China,Manufacturing,TRUE,D,F,"$19,910,000,000,000 ",59.2,1397715000
1600,Noubar Afeyan,60,United States,Healthcare,TRUE,D,M,"$21,427,700,000,000 ",36.6,328239523
1600,Syed Mokhtar AlBukhary,71,Malaysia,Construction & Engineering,TRUE,U,M,"$364,701,517,788 ",38.7,32447385
1600,"Herbert Allen, Jr. & family",83,United States,Finance & Investments,FALSE,E,M,"$21,427,700,000,000 ",36.6,328239523
1600,Vasily Anisimov,71,Switzerland,Metals & Mining,TRUE,E,M,"$703,082,435,360 ",28.8,8574832
1600,Clifford Asness,56,United States,Finance & Investments,TRUE,E,M,"$21,427,700,000,000 ",36.6,328239523
1600,Louis Bacon,66,United States,Finance & Investments,TRUE,E,M,"$21,427,700,000,000 ",36.6,328239523
1600,Bai Baokun,53,China,Manufacturing,TRUE,D,M,"$19,910,000,000,000 ",59.2,1397715000
1600,Christian Birkenstock,50,Austria,Fashion & Retail,FALSE,D,M,"$446,314,739,528 ",51.4,8877067
1600,Josef Boquoi & family,89,Germany,Food & Beverage,TRUE,D,M,"$3,845,630,030,824 ",48.8,83132799
1600,Cai Huabo,47,China,Technology,TRUE,N,M,"$19,910,000,000,000 ",59.2,1397715000
1600,Chen Tianshi,38,China,Technology,TRUE,E,M,"$19,910,000,000,000 ",59.2,1397715000
1600,Chey Tae-won,62,South Korea,Technology,FALSE,D,M,"$2,029,000,000,000 ",33.2,51709098
1600,Ivan Chrenko,55,Slovakia,Real Estate,TRUE,D,M,"$105,422,304,976 ",49.7,5454073
1600,Robert Clark,64,United States,Construction & Engineering,TRUE,E,M,"$21,427,700,000,000 ",36.6,328239523
1600,Jack Cockwell,82,Canada,Finance & Investments,TRUE,D,M,"$1,736,425,629,520 ",24.5,36991981
1600,Tench Coxe,65,United States,Finance & Investments,TRUE,D,M,"$21,427,700,000,000 ",36.6,328239523
1600,Jim Crane,69,United States,Sports,TRUE,U,M,"$21,427,700,000,000 ",36.6,328239523
1600,Norbert Dentressangle,68,France,Logistics,TRUE,D,M,"$2,715,518,274,227 ",60.7,67059887
1600,Jamie Dimon,67,United States,Finance & Investments,TRUE,E,M,"$21,427,700,000,000 ",36.6,328239523
1600,Daniel Dines,51,United States,Technology,TRUE,D,M,"$21,427,700,000,000 ",36.6,328239523
1600,Alfredo Egydio Arruda Villela Filho,53,Brazil,Finance & Investments,FALSE,D,M,"$1,839,758,040,766 ",65.1,212559417
1600,Gary Fegel,49,Switzerland,Metals & Mining,TRUE,E,M,"$703,082,435,360 ",28.8,8574832
1600,"William Foley, II.",78,United States,Finance & Investments,TRUE,U,M,"$21,427,700,000,000 ",36.6,328239523
1600,Richard Fortin,74,Canada,Fashion & Retail,TRUE,U,M,"$1,736,425,629,520 ",24.5,36991981
1600,Gao Yi & family,54,China,Healthcare,TRUE,U,M,"$19,910,000,000,000 ",59.2,1397715000
1600,Giammaria Giuliani,45,Switzerland,Healthcare,FALSE,D,M,"$703,082,435,360 ",28.8,8574832
1600,Bill Gross,78,United States,Finance & Investments,TRUE,E,M,"$21,427,700,000,000 ",36.6,328239523
1600,Sue Gross,73,United States,Finance & Investments,FALSE,E,F,"$21,427,700,000,000 ",36.6,328239523
1600,Irving Grousbeck & family,88,United States,Sports,TRUE,N,M,"$21,427,700,000,000 ",36.6,328239523
1600,Timothy Headington,72,United States,Energy,FALSE,U,M,"$21,427,700,000,000 ",36.6,328239523
1600,Ilona Herlin,58,Finland,Manufacturing,FALSE,U,F,"$268,761,201,365 ",36.6,5520314
1600,David Hoffmann,70,United States,Diversified,TRUE,U,M,"$21,427,700,000,000 ",36.6,328239523
1600,Stanley Hubbard,89,United States,Media & Entertainment,FALSE,D,M,"$21,427,700,000,000 ",36.6,328239523
1600,Hui Lin Chit,69,China,Manufacturing,TRUE,D,M,"$19,910,000,000,000 ",59.2,1397715000
1600,Tianjiang Jia & family,60,China,Metals & Mining,TRUE,D,M,"$19,910,000,000,000 ",59.2,1397715000
1600,Zhaobai Jiang,59,China,Real Estate,TRUE,D,M,"$19,910,000,000,000 ",59.2,1397715000
1600,Sergei Katsiev,65,Russia,Fashion & Retail,TRUE,R,M,"$1,699,876,578,871 ",46.2,144373535
1600,Randal J. Kirk,69,United States,Healthcare,TRUE,E,M,"$21,427,700,000,000 ",36.6,328239523
1600,William Koch,82,United States,Energy,FALSE,E,M,"$21,427,700,000,000 ",36.6,328239523
1600,Pyotr Kondrashev,73,Austria,Manufacturing,TRUE,U,M,"$446,314,739,528 ",51.4,8877067
1600,Eiichi Kuriwada,76,Japan,Logistics,TRUE,D,M,"$5,081,769,542,380 ",46.7,126226568
1600,Robert Langer,74,United States,Healthcare,TRUE,E,M,"$21,427,700,000,000 ",36.6,328239523
1600,Anthony Langley,68,United Kingdom,Diversified,TRUE,D,M,"$2,827,113,184,696 ",30.6,66834405
1600,Marianna Latsis & family,70,Greece,Diversified,FALSE,N,F,"$209,852,761,469 ",51.9,10716322
1600,Lee Yeow Seng,45,Malaysia,Real Estate,FALSE,Split Family Fortune,M,"$364,701,517,788 ",38.7,32447385
1600,Li Sze Lim,66,China,Real Estate,TRUE,E,M,"$19,910,000,000,000 ",59.2,1397715000
1600,Li Wa,57,China,Real Estate,TRUE,D,M,"$19,910,000,000,000 ",59.2,1397715000
1600,Li Weiwei,46,China,Technology,TRUE,D,M,"$19,910,000,000,000 ",59.2,1397715000
1600,Liang Qin & family,51,China,Technology,TRUE,D,F,"$19,910,000,000,000 ",59.2,1397715000
1600,Terence (Terry) Matthews,80,Canada,Telecom,TRUE,E,M,"$1,736,425,629,520 ",24.5,36991981
1600,Jim McKelvey,57,United States,Technology,TRUE,D,M,"$21,427,700,000,000 ",36.6,328239523
1600,P.N.C. Menon,74,United Arab Emirates,Real Estate,TRUE,R,M,"$421,142,267,938 ",15.9,9770529
1600,Massimo Moratti,77,Italy,Energy,FALSE,U,M,"$2,001,244,392,042 ",59.1,60297396
1600,Liora Ofer,69,Israel,Finance & Investments,FALSE,D,F,"$395,098,666,122 ",25.3,9053300
1600,Stefan Pierer,66,Austria,Automotive,TRUE,U,M,"$446,314,739,528 ",51.4,8877067
1600,Andreas Pohl,58,Germany,Finance & Investments,FALSE,U,M,"$3,845,630,030,824 ",48.8,83132799
1600,"Reinfried Pohl, Jr.",63,Germany,Finance & Investments,FALSE,U,M,"$3,845,630,030,824 ",48.8,83132799
1600,Michael Polsky,74,United States,Energy,TRUE,U,M,"$21,427,700,000,000 ",36.6,328239523
1600,Francisco Jose Riberas Mera,58,Spain,Manufacturing,FALSE,U,M,"$1,394,116,310,769 ",47,47076781
1600,Juan Maria Riberas Mera,54,Spain,Metals & Mining,FALSE,R,M,"$1,394,116,310,769 ",47,47076781
1600,Andres Santo Domingo,44,United States,Food & Beverage,FALSE,E,M,"$21,427,700,000,000 ",36.6,328239523
1600,Sathien Sathientham,68,Thailand,Food & Beverage,TRUE,E,M,"$543,649,976,166 ",29.5,69625582
1600,Shang Xiaobo & family,49,China,Manufacturing,TRUE,D,M,"$19,910,000,000,000 ",59.2,1397715000
1600,Yuri Shefler,55,Switzerland,Food & Beverage,TRUE,U,M,"$703,082,435,360 ",28.8,8574832
1600,Evgeny (Eugene) Shvidler,59,United Kingdom,Metals & Mining,TRUE,E,M,"$2,827,113,184,696 ",30.6,66834405
1600,Ryan Smith,44,United States,Technology,TRUE,E,M,"$21,427,700,000,000 ",36.6,328239523
1600,Zakhar Smushkin,61,Russia,Diversified,TRUE,R,M,"$1,699,876,578,871 ",46.2,144373535
1600,Peter Sperling,63,United States,Service,FALSE,E,M,"$21,427,700,000,000 ",36.6,328239523
1600,Laurie Tisch,72,United States,Diversified,FALSE,U,F,"$21,427,700,000,000 ",36.6,328239523
1600,Steven Tisch,74,United States,Diversified,FALSE,U,M,"$21,427,700,000,000 ",36.6,328239523
1600,Michael Tojner,57,Austria,Manufacturing,TRUE,D,M,"$446,314,739,528 ",51.4,8877067
1600,August Troendle,67,United States,Healthcare,TRUE,U,M,"$21,427,700,000,000 ",36.6,328239523
1600,Sekar Vembu,51,India,Technology,TRUE,U,M,"$2,611,000,000,000 ",49.7,1366417754
1600,Chris Wallin,70,Australia,Energy,TRUE,R,M,"$1,392,680,589,329 ",47.4,25766605
1600,Wang Changtian,57,China,Media & Entertainment,TRUE,D,M,"$19,910,000,000,000 ",59.2,1397715000
1600,Ning Wang & family,36,China,Media & Entertainment,TRUE,D,M,"$19,910,000,000,000 ",59.2,1397715000
